DATE,Ward Code,Areas,Latitude,Longitude,Nearest Station,Elevation,Land Use Classes,Population,Road Density_m,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Rainfall_mm,Rainfall_Intensity_mm_hr,Rainfall Days Count,Rainfall_Hours
2025-09-25,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,1.8,0.2,1,9.0
2025-09-26,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,3.0,0.2,1,15.0
2025-09-13,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,10.7,2.8,1,17.0
2025-09-14,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,14.2,2.8,1,22.0
2025-09-15,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,56.1,8.9,1,18.0
2025-09-16,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,14.5,7.3,1,22.0
2025-09-17,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,22.3,13.7,1,22.0
2025-09-18,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,16.0,3.9,1,21.0
2025-09-19,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,0.0,0.1,0,4.0
2025-09-20,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,43.5,1.8125,1,24.0
2025-09-23,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,1.8,0.15,1,12.0
2025-09-26,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,3.6,0.2,1,18.0
2025-09-13,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,10.6,2.2,1,16.0
2025-09-14,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,12.1,2.6,1,21.0
2025-09-15,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,29.1,5.0,1,17.0
2025-09-16,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,6.6,2.4,1,20.0
2025-09-17,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,27.8,19.8,1,23.0
2025-09-18,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,14.8,3.1,1,22.0
2025-09-19,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,0.0,0.1,0,2.0
2025-09-20,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,43.5,1.8125,1,24.0
2025-09-23,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,1.8,0.15,1,12.0
2025-09-26,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,3.6,0.2,1,18.0
2025-09-13,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,12.4,2.1,1,18.0
2025-09-14,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,16.3,3.6,1,24.0
2025-09-15,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,72.3,13.2,1,18.0
2025-09-16,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,7.8,0.9,1,22.0
2025-09-17,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,15.2,4.5,1,22.0
2025-09-18,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,9.9,1.3,1,21.0
2025-09-19,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,0.0,3.3,0,6.0
2025-09-20,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,43.5,1.8125,1,24.0
2025-09-23,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,1.8,0.15,1,12.0
2025-09-26,Ward F/N,Sion Circle,19.0373,72.8555,Wadala Nalla,8.0,"transport, commercial, mixed_use",530000,24.29,18,Urban,90.0,513.27,3.6,0.2,1,18.0
2025-09-13,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,12.4,2.1,1,18.0
2025-09-14,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,16.3,3.6,1,24.0
2025-09-15,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,72.3,13.2,1,18.0
2025-09-16,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,7.8,0.9,1,22.0
2025-09-17,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,15.2,4.5,1,22.0
2025-09-18,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,9.9,1.3,1,21.0
2025-09-19,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,0.0,3.3,0,6.0
2025-09-20,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,43.5,1.8125,1,24.0
2025-09-23,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,1.8,0.15,1,12.0
2025-09-26,Ward M/W,Trombay Road Sectors,19.0005,72.8873,Kurla Nalla,3.0,"transport, mixed_use",710000,27.64,6,Urban,90.0,399.93,3.6,0.2,1,18.0
2025-09-13,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,12.4,2.1,1,18.0
2025-09-14,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,16.3,3.6,1,24.0
2025-09-15,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,72.3,13.2,1,18.0
2025-09-16,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,7.8,0.9,1,22.0
2025-09-17,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,15.2,4.5,1,22.0
2025-09-18,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,9.9,1.3,1,21.0
2025-09-19,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,0.0,3.3,0,6.0
2025-09-20,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,43.5,1.8125,1,24.0
2025-09-23,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,1.8,0.15,1,12.0
2025-09-26,Ward G/S,Tulsi Pipe Road near station,19.0098,72.8319,Wadala Nalla,15.0,"transport, industrial, mixed_use",430000,11.25,9,Urban,90.0,732.0,3.6,0.2,1,18.0
2025-09-13,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,12.7,3.5,1,17.0
2025-09-14,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,12.2,2.8,1,22.0
2025-09-15,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,65.5,10.6,1,18.0
2025-09-16,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,5.2,0.9,1,23.0
2025-09-17,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,25.7,14.8,1,21.0
2025-09-18,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,10.4,1.9,1,21.0
2025-09-19,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,0.0,0.7,0,3.0
2025-09-20,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,43.5,1.8125,1,24.0
2025-09-23,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,1.8,0.15,1,12.0
2025-09-26,Ward H/E,Vakola Nala stretch,19.0754,72.8517,Mithi River,7.0,"industrial, transport, mixed_use",410000,20.43,6,Sandy,90.0,165.04,3.6,0.2,1,18.0
2025-09-13,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,12.7,3.5,1,17.0
2025-09-14,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,12.2,2.8,1,22.0
2025-09-15,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,65.5,10.6,1,18.0
2025-09-16,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,5.2,0.9,1,23.0
2025-09-17,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,25.7,14.8,1,21.0
2025-09-18,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,10.4,1.9,1,21.0
2025-09-19,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,0.0,0.7,0,3.0
2025-09-20,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,43.5,1.8125,1,24.0
2025-09-23,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,1.8,0.15,1,12.0
2025-09-26,Ward K/W,Vile Parle West,19.103908,72.840301,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,3.6,0.2,1,18.0
2025-09-13,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,12.4,2.1,1,18.0
2025-09-14,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,16.3,3.6,1,24.0
2025-09-15,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,72.3,13.2,1,18.0
2025-09-16,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,7.8,0.9,1,22.0
2025-09-17,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,15.2,4.5,1,22.0
2025-09-18,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,9.9,1.3,1,21.0
2025-09-19,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,0.0,3.3,0,6.0
2025-09-20,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,43.5,1.8125,1,24.0
2025-09-23,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,1.8,0.15,1,12.0
2025-09-26,Ward F/N,Wadala,19.0269192,72.8759337,Mithi River,12.45338912,commercial,530000,2.913895467,2646,Sand,69.60650731,3503.0,3.6,0.2,1,18.0
2025-09-13,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,12.7,3.5,1,17.0
2025-09-14,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,12.2,2.8,1,22.0
2025-09-15,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,65.5,10.6,1,18.0
2025-09-16,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,5.2,0.9,1,23.0
2025-09-17,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,25.7,14.8,1,21.0
2025-09-18,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,10.4,1.9,1,21.0
2025-09-19,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,0.0,0.7,0,3.0
2025-09-20,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,43.5,1.8125,1,24.0
2025-09-23,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,1.8,0.15,1,12.0
2025-09-26,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,3.6,0.2,1,18.0
2025-09-13,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,10.6,2.2,1,16.0
2025-09-14,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,12.1,2.6,1,21.0
2025-09-15,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,29.1,5.0,1,17.0
2025-09-16,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,6.6,2.4,1,20.0
2025-09-17,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,27.8,19.8,1,23.0
2025-09-18,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,14.8,3.1,1,22.0
2025-09-19,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,0.0,0.1,0,2.0
2025-09-20,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,22.1,0.9208333333333334,1,24.0
2025-09-21,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,24.3,1.0125,1,24.0
